ID,Text,Labels
14988,小 山峡 码头 听见 有人 叫卖 随着 声音 望 去 突然 眼睛 一亮 哦 叫卖 鹅蛋 熟 咸 鹅蛋 还有 生 鹅蛋 白白的 鹅蛋 好 多 年 没有 见 着 此时 见 不禁 一阵 欣喜 就 买 熟 咸 鹅蛋 试试看 一个 鹅蛋 二 块 钱 生 才 块 钱 那么 便宜 我想 如果 好吃 话 买 几 回家 扒开 鹅 蛋壳 鹅 蛋清 透明 白 蛋黄 淡淡的 黄 吃 口 嗯 怎 没 什么 味道,"['Joy', 'Love', 'Surprise']"
14989,象是 没 下 糖 凉粉 我问 那 卖 鹅蛋 女人 ： 怎么 点 味 都 没有 呢,"['Anxiety', 'Hate', 'Anger']"
14990,摇摇 头 说 ： 小时候 也 吃 过 鹅蛋 很 香 怎 这 鹅蛋 那么 小 呢,['Anger']
14991,卖 鹅蛋 女人 没 话 说,"['Hate', 'Anger']"
14992,于是 我心 疑 问 导游 ： 鹅蛋 怎 那么 便宜,['Anxiety']
14993,导游 笑着 说 ： 这 鹅蛋 最 好 不要 吃 得 太 多 有些 人工 制作 鹅蛋 哪 那么 便宜,"['Joy', 'Anxiety']"
14994,鹅蛋 竟然 也 人工 制作,['Surprise']
14995,我不 禁 笑,['Joy']
14996,没有 那么 多 鹅蛋 可 卖,['Sorrow']
14997,原 来 这样 鹅蛋 —— 记忆 中的 鹅蛋 很 大 熟 鹅蛋 很 香的 蛋清 乳白色 又 弹性 蛋黄 金黄色 种 吃 不甘 吞下 感觉,['Love']
14998,此时 看着 真 假 鹅蛋 让 我想 起 小时候 老家 邻居 赛 娥 姐 家养 着 一群 鹅 那时 回老家 探亲 时 她 就 经常 拿 着 鹅蛋 送给 吃 却 不 舍不得 吃 一个,['Love']
14999,赛 娥 姐 家养 一群 鹅 鹅 母 下 蛋 多 用 来 哺 鹅 苗 捡 篮里 鹅蛋 她 用 左手 拿 着 鹅蛋 右手 比 成 半 弧形 然后 对 着 阳光 照看 如果 鹅蛋 顶端 点 黑影 显示 就 说明 蛋 已经 受精 可以 哺 成 鹅 苗 鹅 苗 啄 破壳 而 出 时候 浑身 都 湿漉漉 等到 晾干 绒绒的 鹅毛 淡黄色 翅膀 点 黑色 步 步 走动 样子 蛮 可爱,['Love']
15000,赛 娥 姐 每当 探亲 时 连 把 那些 能 哺 成 鹅 苗 鹅蛋 都 送给 吃 她 对 家 不 亲人 胜似 亲人 友爱 浓缩 成 一个个 鹅蛋 让 家 十分 感动 念念不忘,"['Love', 'Joy']"
15001,哦 鹅蛋 —— 记忆 中的 鹅蛋 赛 娥 姐 寄托 着 片 浓浓 情谊 那 份 淳朴 情谊 一直 温馨 我心 间,['Love']
15002,记得 曾经 日记本 上 莫名其妙 写下 这样 句 话 ： 爱情 寿终正寝 才 能 对 爱 过 人 盖棺 定论,['Anxiety']
15003,或者 你 就 我心 里 那个 永远 也 无法 用 语言 和 文字 去 描述 灵魂,['Love']
15004,当 秋天 第一 片 黄叶 轻柔 落 肩膀 时候 想 起 你 ……,['Love']
15005,我想 起 爱上 你 年纪 １９ 岁 秋天,['Love']
15006,街头 萧索 可以 听到 好 远 外 恋人 耳语,"['Anxiety', 'Sorrow']"
15007,一个 充满 收获 喜悦 和 离别 愁绪 季节 初识 你 笑容 ……,['Love']
15008,甚至 还 记得住 亲吻 次数,['Love']
15009,原 来 啊 忘 不 因为 从来 没有 努力 去 遗忘,['Anxiety']
15010,你 说 你 并不 想 为 别人 生活,['Sorrow']
15011,你 说 你 爱 比 爱 多 一点,['Love']
15012,你 说 你 想 陪我 去 看 地中海,['Love']
15013,你 说 你 喜欢 靠 着 瘦弱 肩,['Love']
15014,是否 会 有人 轻柔 为 你 擦 去 泪水 涟涟,['Sorrow']
15015,是否 能 有人 把 你 抱 怀里 不 让 你 被 冷风 牵连,['Anxiety']
15016,你 是否 记得 眼 只 能 容下 你 容颜,['Love']
15017,很 想 能 最 常 去 咖啡店 偶然 遇见,['Expect']
15018,甚至 回忆 第一 次 见 你 时 我说 第一 句 话 和 有些 忐忑 表情 ……,['Anxiety']
15019,但是 夜深 人 静 时候 脑海 里 还是 出现 你 乌黑 发 清澈 眼,['Love']
15020,今天 纪念日 —— 相识 第五 年头,['Joy']
15021,想念 恋 上 你 秋 ……,['Love']
15022,曾经 那样 深 去 爱 过 一个 男孩,['Love']
15023,只知道 爱上 他 却 不知道 怎样 去 爱,"['Anxiety', 'Love']"
15024,和 他 起 讨论 某个 难题 ； 时不时 传 些小 纸条 ； 上课时 假装 找 旁边 人 说话 转过身 偷偷 看 他 几 眼 ； 给 住读 他 带些 家里 好 菜 ……,['Love']
15025,以为 这样 便 爱,['Love']
15026,也 以为 这样 就 可以 打动 他 心 让 他 爱上,['Love']
15027,却 不知道 爱带 给 他 更 多 烦恼,['Anxiety']
15028,他 成绩 总是 全校 第一 他 说 他 做 一个 负责任 人 不 能 让 父母 失望,"['Love', 'Expect']"
15029,他 还 说 人言可畏 所以 冷 冷 拒绝 我对 他 所有 好,"['Anxiety', 'Sorrow']"
15030,怨 过 他 冷漠 但 知道 他 并非 真的 无情,"['Sorrow', 'Anxiety']"
15031,成绩 下滑 时候 他 写 小 纸条 鼓励 ； 他 得 奖学金 时 他 买 小燕子 勿忘我 卡片 给,"['Love', 'Joy']"
15032,虽然 总想 表现 出 和 距离感 但 不 懂 题 总是 耐心 讲解,['Love']
15033,高考 时 因为 生病 而 失利,"['Anxiety', 'Sorrow']"
15034,家里人 想 让我 找个 工作,['Expect']
15035,放 榜 那天 看 他 录取 学校 名字 回家 对 父母 宣布 ： 我要 补习,"['Love', 'Expect']"
15036,那 一年 里 理想 就 中国 地质 大学,"['Expect', 'Love']"
15037,再一次 高考 估 完 分 填 志愿 时 按 最 保守 估计 我想 上 一类 大学 应该 没 问题 便 去 请教 一个 我最 信任 老师,"['Expect', 'Love']"
15038,我问 他 ： 老师 估计 上 一线 应该 没 问题 那 你 觉得 敢 不 敢 填 中国 地质 大学 哦,['Expect']
15039,老师 很 诧异 ： 你 一个 女 孩子 读 什么 地质 大学,['Surprise']
15040,应该 去 填 师范 医科 大学,['Expect']
15041,愣住,"['Anxiety', 'Surprise']"
15042,想起 他 第一 封 信 不 写 给 想起 他 给我 最后 封 信 上 写着 ： 以后 不再 来信,"['Sorrow', 'Anxiety']"
15043,想起 他 以前 对 冷漠,"['Anxiety', 'Sorrow']"
15044,犹豫,['Anxiety']
15045,就 这 犹豫 注定 和 他 错过,"['Anxiety', 'Sorrow']"
15046,给 他 信 里 从不 提 情 也 不 诉说 相思 只是 关心 着 他 喜怒 哀乐,['Love']
15047,倒是 他 常 信 里 说 着 对不起 解释 当初 冷漠 不 想 伤害,"['Anxiety', 'Sorrow']"
15048,每次 听 他 说 对不起 都 好 难过,['Sorrow']
15049,以至于 后来 当我 发现 感情 里 只剩下 一声声 对不起 时 总 觉得 这 好像 开始 就 注定 结果,"['Anxiety', 'Sorrow']"
15050,其实 那段 时间 很 开心,['Joy']
15051,和 他 之间 没有 感情 纠葛 就象 哥们 一样 可以 很 轻松 开玩笑 很 自然 关心 彼此 生活,"['Love', 'Joy']"
15052,要是 就 这样 做 对 好 朋友 该 多 好,"['Joy', 'Love', 'Expect']"
15053,刚 换 地方 一切 倒是 觉得 很 新鲜,"['Joy', 'Expect']"
15054,偶尔 次 散步 不经意 又 闻见 桂花 芬芳 陶醉 一下,"['Love', 'Joy']"
15055,去年 ７月 踏 出 校门 那 一刻 就 已经 注定 离别 一刻 会 成为 铭记 心中 那个 烙印,['Sorrow']
15056,想当年 忙忙碌碌 四处奔波,['Anxiety']
15057,错过 时光 不,['Anxiety']
15058,只是 为了 己 私欲 为了 生存 为了 离开 校门 一点点 虚荣,['Anxiety']
15059,莽莽撞撞 流离 他乡,"['Anxiety', 'Sorrow']"
15060,８月份 找到 第一 份 工作 只是 为了 能 这 世界 上 生存 下去,"['Sorrow', 'Anxiety']"
15061,没有 太 大 理想 只是 生存,"['Anxiety', 'Sorrow']"
15062,８月 接触 第一 批 离 开 学校 朋友 ８月份 第一 次 明白 生活 什么 滋味 ８月份 理解 工作 真正 含义 ８月份 赚 第一 笔 工资 ８月份 也 明白 许多 事情,"['Love', 'Joy']"
15063,仿佛 ８月 才 生命 酸甜苦辣 真正 开始,['Anxiety']
15064,现在 算算 也 年 月 时间 在这 １４ 月 里 失败 过 失望 过 迷惘 过 伤心 过 后悔 过 颓废 过 流浪 过 投入 过 …… １４ 月 时间 里 经历 不 算 多 却 许多 令我 难以 抹 去 记忆,"['Anxiety', 'Sorrow']"
15065,想念 一些 人 留恋 某些 地方 后悔 一些 事情 怀念 某些 东西,"['Love', 'Sorrow']"
15066,但是 这些 都 不 重要 找到 自我 也许 才 最 真 吧,"['Love', 'Expect']"
15067,现在 算算 大概 年 时间 没有 闻见 桂花 飘香,"['Anxiety', 'Sorrow']"
15068,很 怀念 夜晚 风 这个 味道,['Love']
15069,似曾相识,['Love']
15070,微微的 伤感 才 能 带走 身边 压力,['Love']
15071,回味,['Love']
15072,感觉 起来 好 轻松 啊 ． 闭 上 眼睛 深深 吸气,"['Love', 'Joy']"
15073,把 沉浸在 沉沦 苦海 让 思绪 飘荡 遥远 天边 飘摇 魂牵梦绕 城市 上空,"['Sorrow', 'Anxiety']"
15074,这一刻 才 能 让 变 真实,['Love']
15075,也许 从 今天 开始 桂花 败落 时间 里 都 能 闻 桂花 香气 可是 不 知道 不 每次 都 能 令 沉醉,['Love']
15076,楼上 楼下 距离 只不过 短短的 几十 阶 可 又走 那么 漫长 那么 遥远,['Anxiety']
15077,心 不 定 根本 不,"['Anxiety', 'Sorrow']"
15078,泡 杯 好久 没 动 过 茶叶 还是 喜欢 烫 烫 感觉,['Love']
15079,依 栏 斜 靠 慢慢 把 拉 回 现实,['Love']
15080,花香 混合 着 茶香 这 味道 才 真 真的 慢慢 品位,['Love']
15081,只是 杯中 雾气 熏 斥 着 双眼 好 想 流泪 ……,['Sorrow']
15082,累 好 想 回家,['Expect']
15083,那 山 那 水 那 城 那 人 …… 　 把 留 孤独 思念,"['Sorrow', 'Love']"
15084,缅怀 着 她 为 她 祈祷 着,"['Love', 'Expect']"
15085,红灯 亮 坐 车里 看着 警察 叔叔 正 那 有条 不 紊 指挥 着 司机 车厢 里 正 收听 ｍｕｓｉｃ　ｒａｄｉｏ 节目 开始 就 放 首 分钱 童谣 歌 此时 听 着 觉得 特别 亲切,"['Love', 'Joy']"
15086,有时候 想 如果 能 穿越 时间 隧道 返回 童年 也 不 件 坏 事情,['Love']
15087,至少 不要 为 加上 沉重 法 码 不要 被 前途 呼之 则 来 挥 则 去,['Anxiety']
15088,然而 望 着 司机 车上 挂 着 鼠年 日历 清醒 告诉 嗨 没用 东西 你 都 快 二十 一个 二十 岁 女人,"['Anxiety', 'Sorrow']"
15089,二十 岁 女人 本 不 应该 抱怨 应该 像 阵 风 飘拂 美丽 恬静 大校 学园 内,['Love']
15090,躺 草坪 上 仰望 淡蓝 天空 与 纯白 云彩,"['Love', 'Joy']"
15091,应该 泡 上 壶 茶 与 死党 谈 人生 谈 过去 谈 未来,['Love']
15092,应该 释放 被 封 尘 已久 萌动 轰轰烈烈 地 恋爱 场,"['Love', 'Joy']"
15093,该死 又 开始 自不 量力,"['Anxiety', 'Anger']"
15094,　 拧下 胳臂 告诉 让 往事 随 风 而 去 不要 再去 想 那些 伤心 未来,['Sorrow']
15095,二十 岁 一无所有 从来不 自欺 人 告诉 学会 不 东西 不要 去 多 想 直面 现实 哪怕 惨淡 人生,['Anxiety']
15096,二十 岁 女人 洒脱 点 也许会 不经意 得到 想要 生活 多 一点 快乐 少 一些 烦恼,"['Love', 'Joy', 'Expect']"
15097,现在 生活 还 算 平静 比 前 多 份 理智 少 些 浮躁,['Joy']
15098,教育界 德高望重 老先生 曾 说 过 ： 踏踏实实 一步一个脚印 少 一些 浮躁,['Love']
15099,看来 浮躁 真 乃 万事 大 忌,['Anxiety']
15100,希望 二十 岁 时 无论 等待 什么 不 最 好 说 无论 我要 去 迎接 什么 都 会 百分之百 地 努力 怎么说 也 不 能 虚度 二十 岁 吧,"['Expect', 'Love']"
15101,音乐 缓缓 地 空气 流淌 我的 思维 里 只 你 影子 太阳 快要 升起 和 落 下 时候 总是 这样在 充满 感伤 气息 里 咀嚼 曾经 过 往事 关于 你 和 那 该死 网络,"['Sorrow', 'Hate']"
15102,我没有 事情 可以 做 常常 饥饿 心 里 刻骨 那种 我还 厌恶 食品 厌恶 冰冷 屏幕 厌恶 屏幕 上 虚假 人群 所有 一切都 似是而非 还有 找 不 路 眼睛,"['Hate', 'Anxiety']"
15103,我曾 经 固执 地 用 距离 来 美化 你 仅仅只是 为了 心 里 某种 情绪 恋 着 只是 那个 影子 或者 还有 你,"['Love', 'Anxiety']"
15104,我并 不 清楚,['Anxiety']
15105,望 天 不再 为了 思念 变幻 着 云 给 细沙 从 指缝间 流过 感觉 我于 变 得 纯真 可笑 纯真 天 与 地 间 我不 敢 半点 张狂 悲伤 就 那个 时刻 决堤,"['Sorrow', 'Anxiety']"
15106,守着 生命 留下 那 滩 旧迹 不知所措 无能 为 力,"['Anxiety', 'Sorrow']"
15107,键盘 上 指印 脏 我却 还 想 用它 留下 这种 厌恶 情绪 手指 曾经 上面 欢快 跳 着 舞 我以 舞者 心情 自赏 服务器 发出 像 流 水 一样 声音 一切 一切 都 曾经 灿 若 星华 无语 还 无心,"['Love', 'Hate', 'Joy']"
15108,杯子 里 水 已经 满 空调 冷气 也 已经 蔓延 该 离开,"['Sorrow', 'Anxiety']"
15109,总是 夜深 人 静 时候 就 会 辗转 难 眠,"['Anxiety', 'Sorrow']"
15110,因为 所有 爱 着 关心 着 人 都 进入 梦乡 另 一个 世界 时候 我便 感觉 这时候 我是 最 孤寂,"['Anxiety', 'Sorrow']"
15111,也 只 这时候 真正 独自 人 身 这 现实 世界 我便 可以 赤裸裸 面对 和 孤独 灵魂,"['Anxiety', 'Sorrow']"
15112,平日 总是 沉寂 另 神经 也 此刻 感觉 陷入 深不可测 黑洞 变 异常 活跃 起来 仿佛 听到 悠远 呼唤 ； 仿佛 看见 久远 朋友 ； 仿佛 回到 儿童 时代 ……,"['Love', 'Expect', 'Anxiety']"
15113,所有 快乐 所有 愤怒 所有 悲伤 此刻 也 复印 分外 清晰,['Anxiety']
15114,闭 着 眼 感受 着 喜怒 哀乐 品位 着 苦辣酸甜 辗转反侧 顾影自怜 无法 不 被 这 浪 高 过 浪 情绪 而 击 得 浑身 颤栗 …… 　 不 快 离开 吧 与 别人 起 进入 梦境 另 一个 世界 去 至少 那里 可以 很 自由 很 虚幻 感觉 不 生存 也 感觉 不 衰老 一直 东方 日出 直到 我的 亲人 们 把 带 回到 这 现实 世界 来,['Anxiety']
15115,哥 远方 你 还 好 吗,['Love']
15116,我不 知道 是否 还有 资格 叫 你 哥 暂且 让 借用 曾经 属于 我的 权利 心 里 默默 地 喊 你 声 哥,['Anxiety']
15117,从 开始 现在 你 一直都 让 迷失 即使 你 已 离开,"['Anxiety', 'Sorrow']"
15118,我还 想 你 就 变 得 无所 适从 乱 分寸,['Anxiety']
15119,你 曾 说 过 你 很 会 骗人 但 不会 骗,"['Anxiety', 'Hate']"
15120,我天真的 信以为真,['Love']
15121,当 你 离开 时候 我才 明白 始终 都 你 善意 谎言 下 完美 着 不 能 实现 梦,"['Anxiety', 'Sorrow']"
15122,最后 你 不曾 欺骗 任何 人 而 我却 唯一 被 你 骗 人,['Anxiety']
15123,我知道 天边 颗 星 为 守候 但 这 颗 星 已 不再 你 哥,['Anxiety']
15124,留恋 你 手中 温度 回味 你 说 过 每 句 话,['Love']
15125,你 不曾 给我 任何 誓言 和 承诺 因为 你 不 庸俗 人 你 尽量 读 懂 彼此 心 和 心 与 心 默契 之时 感动,['Love']
15126,一直都 认为 你 对 特别 但 现在 醒悟,['Anxiety']
15127,只是 生活 回忆 想象 只 看到 你 对 一点点 好 然后 让 这 点点 好在 回忆 想象 扩大 千 倍 万 倍 不曾 正视 生活 你 给 我的 真正 对待 让 幻想 充斥 整个 心灵,['Anxiety']
15128,你 曾 说 过 如果 我想 离开 你 就 变 一个 给 你 多么 富有 诗意 谎言 让 已 迷失 彻底 死去,"['Anxiety', 'Sorrow']"
15129,可 这 却 你 离去 前 扔 给 绳索 把 我困 这里 独 看 庭前 花开花落 高 天流 云 夜晚 繁星,['Anxiety']
15130,而 你 远方 和 一个 可以 给 你 买 衣服 为 你 洗 衣服 天天 陪 你 谈心 她 笑看 世间 万物 共享 鸟语花香,['Love']
15131,你 不 我心 完美 哥 成为 一个 非常 世俗 曾经 被 你 都 瞧不起 那 一类 人,"['Anxiety', 'Hate']"
15132,而 一味 口是心非 对 你 凶 对 你 从不 妥协 我不会 再 让 你 为 难,['Anxiety']
15133,从此 不 体会 春 温暖 却 倍受 心中 寒冷 煎熬,"['Anxiety', 'Sorrow']"
15134,从此 我没有 眼中 泪水 相伴 却 心中 滴血 长存,"['Anxiety', 'Sorrow']"
15135,从此 没有 冷酷 外表 下 颗 炽热 心 取而代之 热情 面孔 下有 颗 冰冷 心,"['Anxiety', 'Sorrow']"
15136,老 同学 聚会 上 我见 她 还有 你们 甜蜜,"['Love', 'Joy']"
15137,她 那 温柔 可亲 模样 让 每 一个 人 心动,['Love']
15138,她 那 甜甜的 声音 体贴 话语 让 每 一个 人 羡慕,['Love']
15139,你们 成 聚会 焦点,['Love']
15140,即使如此 我也 没有 黯然神伤 泪如雨下,"['Anxiety', 'Sorrow']"
15141,相 反 聚会 只 我的 笑声 回荡,['Joy']
15142,疯狂 地 忘乎所以 和 其他 老 同学 闹,['Anxiety']
15143,从 没有 你 世界 里 寻求 另 种 快乐 依然 觉得 幸福 快乐,['Joy']
15144,以后 没有 什么 事 能 让 痛苦 万分 一个 属于 安静 乐天派 学会 忘记 和 逃避,['Sorrow']
15145,忘记 曾经 生活 逃避 心中 回忆,"['Anxiety', 'Sorrow']"
15146,朝阳 依然 从 东方 升起 天空 依然 蔚蓝 如 昨,['Love']
15147,而 我却 带 着 明日 孤独 伴 着 朝阳 寂寞 蹒跚,"['Anxiety', 'Sorrow']"
15148,你 顶 着 头 天生 微黄 卷发 对 着 你 最 好 朋友 说 ： 我要 偷渡 去 英国 找我 妈妈,"['Expect', 'Anxiety']"
15149,你 没有 钱 坐 火车 掏 出 仅 元 钱 买 张 不知去向 何处 船票,['Anxiety']
15150,好心 船家 带 着 你 嘉陵江 上 观光 圈 把 你 送 回 岸边,['Love']
15151,那 你 第一 次 流浪 那 一年 你 ８ 岁,"['Anxiety', 'Sorrow']"
15152,此后 你 又 多次 说 去 找 妈妈 但 每 次 流浪 都 被迫 夭折,"['Anxiety', 'Sorrow']"
15153,只是 从 你 小学 同学 口中 听说 你 奇特 经历 对 你 充满 好奇,['Love']
15154,一个 阳光 明媚 下午 一个 叫 秋 女孩 轻轻 抱 抱 你 叫 你 声 阿 浪 １３ 岁 你 便 把 她 视为 毕生 知己 仗义 相待,['Love']
15155,明白 她 看透 你 那 颗 时刻 流浪 心 给 你 最 温暖 抚慰 便 可 不 着 一语 拈 花 微笑 道 体 心传,['Love']
15156,你 特别 灵气 女 孩子 明目 皓齿 天生 聪颖,['Love']
15157,别人 说 你 遗传 教授 父母 聪明 却 没 遗传 他们 勤奋 其实 这些 人 一点 也 不 了解 你,"['Love', 'Anxiety']"
15158,灵秀 如 你 又 何须 埋头 书山 题 海 呢,['Love']
15159,你 只是 一刻 不停 地 挣扎 你 那 颗 向 往 自由 心 永不 安分 也许 不断 流浪 才 你 得以 生存 唯一 方式,"['Expect', 'Anxiety']"
15160,有位 很 赏识 你 语文 老师 说 你 就 像 种 瘟疫 无论 走 哪里 都 会 迅速 聚集 起 久 不 消散 人气 带 去 躁动 力量,['Love']
15161,那些 往事 像 雾气 一样 慢慢 蒸发 朦胧 看到 高考 结束 第二 天 独自 踏 上 美利坚 求学 路 你 那 张 欣喜 却 流泪 脸,"['Joy', 'Love']"
